Frame,Camera,Status,PointIdx,X,Y,Radius,Metric
1329,2,Raw,2,942.821,581.449,46.847,0.0764
1329,3,Raw,0,718.763,584.142,37.260,0.2526
1329,3,Raw,1,604.672,562.104,50.284,0.1201
1330,0,Raw,0,693.721,586.022,35.557,0.2494
1330,0,Raw,1,832.219,546.934,48.148,0.1432
1330,1,Raw,0,617.131,610.476,38.527,0.2220
1330,1,Raw,1,414.883,572.378,51.303,0.0705
1330,2,Raw,0,747.674,594.957,34.462,0.0610
1330,2,Raw,1,680.849,594.288,35.446,0.2441
1330,2,Raw,2,909.924,572.760,47.733,0.1361
1330,3,Raw,0,645.394,605.780,37.052,0.1877
1330,3,Raw,1,610.001,556.245,49.745,0.1152
1331,0,Raw,0,661.570,588.106,35.379,0.2532
1331,0,Raw,1,818.356,545.328,47.524,0.1635
1331,1,Raw,0,645.184,612.358,38.729,0.2028
1331,1,Raw,1,458.274,569.352,52.998,0.0694
1331,2,Raw,0,707.315,593.497,33.709,0.0531
1331,2,Raw,1,639.298,592.576,35.494,0.2145
1331,2,Raw,2,870.502,570.082,47.999,0.1382
1331,3,Raw,0,641.205,611.692,36.025,0.1231
1331,3,Raw,1,627.006,555.084,48.776,0.1093
1332,0,Raw,0,673.320,589.817,34.913,0.2333
1332,0,Raw,1,785.558,549.124,47.544,0.1220
1332,1,Raw,0,694.666,608.234,38.596,0.2539
1332,1,Raw,1,472.515,574.217,52.147,0.0827
1332,2,Raw,0,681.464,594.610,33.153,0.0526
1332,2,Raw,1,618.740,594.345,35.965,0.2323
1332,2,Raw,2,839.430,569.257,48.864,0.0912
1332,3,Raw,0,684.645,611.834,36.768,0.2489
1332,3,Raw,1,614.876,562.424,51.273,0.1144
1333,0,Raw,0,681.453,582.367,34.767,0.2007
1333,0,Raw,1,758.082,561.747,51.223,0.1066
1333,1,Raw,0,764.517,589.640,38.589,0.2190
1333,1,Raw,1,526.487,585.471,52.844,0.0866
1333,2,Raw,0,641.033,591.462,32.828,0.0818
1333,2,Raw,1,580.851,584.360,35.216,0.2125
1333,2,Raw,2,790.739,577.519,47.011,0.0804
1333,3,Raw,0,738.346,599.186,37.010,0.2359
1333,3,Raw,1,631.121,575.442,49.928,0.0968
1334,0,Raw,0,667.500,589.687,35.535,0.2246
1334,0,Raw,1,775.857,564.314,50.276,0.1191
1334,1,Raw,0,803.152,595.311,38.882,0.2278
1334,1,Raw,1,576.875,580.080,52.146,0.0934
1334,2,Raw,0,609.953,595.075,33.283,0.0696
1334,2,Raw,1,546.518,589.514,35.653,0.2252
1334,2,Raw,2,770.932,580.697,47.796,0.0939
1334,3,Raw,0,754.403,607.202,37.171,0.2165
1334,3,Raw,1,679.390,575.869,50.461,0.0999
1335,0,Raw,0,677.013,588.204,35.269,0.3025
1335,0,Raw,1,834.241,581.022,48.983,0.1102
1335,1,Raw,0,856.070,585.123,38.205,0.2187
1335,1,Raw,1,667.700,580.921,52.505,0.0768
1335,2,Raw,0,587.958,598.810,32.814,0.0735
1335,2,Raw,1,520.046,587.004,35.435,0.2476
1335,2,Raw,2,753.122,600.379,48.950,0.1070
1335,3,Raw,0,784.189,588.010,51.903,0.1172
1336,0,Raw,0,746.703,585.044,35.679,0.2537
1336,0,Raw,1,863.963,597.056,49.129,0.1132
1336,1,Raw,0,892.018,577.540,33.641,0.0514
1336,1,Raw,1,942.000,563.899,38.563,0.2341
1336,1,Raw,2,725.563,587.367,52.571,0.1056
1336,2,Raw,0,580.877,603.740,32.753,0.0742
1336,2,Raw,1,515.689,587.351,35.606,0.2602
1336,2,Raw,2,737.794,618.227,48.859,0.1145
1336,3,Raw,0,909.441,591.223,38.217,0.1865
1336,3,Raw,1,846.179,599.864,52.593,0.1134
1337,0,Raw,0,770.776,598.405,34.902,0.1937
1337,0,Raw,1,835.250,590.962,49.965,0.0758
1337,1,Raw,0,978.118,571.524,38.765,0.2028
1337,1,Raw,1,736.782,585.548,53.411,0.0945
1337,2,Raw,0,571.914,612.939,33.371,0.0561
1337,2,Raw,1,511.188,603.671,35.653,0.2762
1337,2,Raw,2,713.642,609.439,46.907,0.0841
1337,3,Raw,0,903.543,348.654,34.003,0.0527
1337,3,Raw,1,953.017,602.897,37.455,0.2623
1337,3,Raw,2,827.644,596.315,49.228,0.1042
1338,0,Raw,0,746.813,604.560,35.534,0.1248
1338,0,Raw,1,771.584,582.313,49.053,0.1017
1338,1,Raw,0,964.117,581.058,38.026,0.2020
1338,1,Raw,1,711.891,585.208,52.798,0.0906
1338,2,Raw,0,608.181,592.188,32.633,0.0675
1338,2,Raw,1,501.643,605.639,35.600,0.2304
1338,2,Raw,2,681.837,593.791,47.448,0.1157
1338,3,Raw,0,924.641,610.167,37.032,0.2213
1338,3,Raw,1,768.934,592.053,51.632,0.0890
1339,0,Raw,0,699.032,601.075,35.627,0.2138
1339,0,Raw,1,783.598,581.380,51.221,0.0925
1339,1,Raw,0,864.479,595.805,33.976,0.0552
1339,1,Raw,1,694.109,565.954,34.197,0.0575
1339,1,Raw,2,925.906,587.938,38.894,0.2175
1339,1,Raw,3,690.074,584.391,53.133,0.0965
1339,2,Raw,0,553.881,606.020,32.372,0.0681
1339,2,Raw,1,491.320,599.300,35.315,0.2275
1339,2,Raw,2,703.956,595.335,47.787,0.0884
1339,3,Raw,0,863.274,611.772,37.597,0.2245
1339,3,Raw,1,759.701,590.074,50.084,0.1067
1340,0,Raw,0,690.329,593.773,35.529,0.2309
1340,0,Raw,1,797.451,590.986,50.326,0.1197
1340,1,Raw,0,876.109,592.118,35.674,0.0548
1340,1,Raw,1,928.771,581.753,38.437,0.2424
1340,1,Raw,2,701.834,589.977,50.871,0.0976
1340,2,Raw,0,548.631,603.304,33.172,0.0673
1340,2,Raw,1,483.544,592.525,35.805,0.2500
1340,2,Raw,2,706.317,604.814,47.999,0.0968
1340,3,Raw,0,859.405,606.668,37.706,0.1993
1340,3,Raw,1,782.916,598.667,51.055,0.1281
1341,0,Raw,0,714.527,604.506,35.779,0.2466
1341,0,Raw,1,807.085,593.743,49.666,0.1207
1341,1,Raw,0,927.461,592.173,35.008,0.0513
1341,1,Raw,1,987.069,583.136,39.125,0.2095
1341,1,Raw,2,755.891,588.586,53.656,0.0847
1341,2,Raw,0,528.427,612.025,32.732,0.0586
1341,2,Raw,1,464.252,603.156,35.443,0.2792
1341,2,Raw,2,682.854,607.531,48.456,0.0987
1341,3,Raw,0,918.539,613.695,37.057,0.2435
1341,3,Raw,1,823.247,600.696,51.403,0.1193
1342,0,Raw,0,731.438,605.250,34.155,0.1983
1342,0,Raw,1,769.598,601.629,52.070,0.1058
1342,1,Raw,0,988.383,586.551,33.159,0.0578
1342,1,Raw,1,863.280,327.861,37.897,0.0513
1342,1,Raw,2,1053.274,574.119,39.480,0.2145
1342,1,Raw,3,806.757,592.345,53.293,0.1060
1342,2,Raw,0,492.285,612.800,33.522,0.0620
1342,2,Raw,1,434.464,603.841,35.826,0.2802
1342,2,Raw,2,627.110,609.773,46.455,0.1048
1342,3,Raw,0,977.025,610.188,37.584,0.2444
1342,3,Raw,1,834.362,607.247,49.769,0.0954
1343,0,Raw,0,747.917,605.295,31.736,0.0700
1343,0,Raw,1,732.013,604.876,48.057,0.1614
1343,1,Raw,0,1116.133,564.253,39.219,0.2408
1343,1,Raw,1,866.990,597.529,54.366,0.1333
1343,2,Raw,0,391.008,598.331,35.663,0.3318
1343,2,Raw,1,553.340,609.171,48.278,0.1123
1343,3,Raw,0,1018.250,605.599,37.334,0.2244
1343,3,Raw,1,845.529,616.365,51.799,0.0890
1344,0,Raw,0,697.886,603.449,47.726,0.1086
1344,1,Raw,0,1095.925,578.579,34.220,0.0706
1344,1,Raw,1,1163.782,563.111,38.879,0.2213
1344,1,Raw,2,912.654,593.884,54.159,0.1286
1344,2,Raw,0,396.355,605.216,32.739,0.0585
1344,2,Raw,1,343.273,595.634,35.668,0.2994
1344,2,Raw,2,497.897,603.266,49.244,0.1234
1344,3,Raw,0,1032.666,608.503,37.667,0.2498
1344,3,Raw,1,850.232,615.760,50.999,0.0942
1345,0,Raw,0,637.412,590.128,41.064,0.1319
1345,1,Raw,0,1123.148,572.850,34.248,0.0574
1345,1,Raw,1,1191.365,549.365,39.011,0.1995
1345,1,Raw,2,942.368,605.704,53.730,0.1232
1345,2,Raw,0,280.858,571.964,35.741,0.2770
1345,2,Raw,1,424.370,600.582,48.684,0.1262
1345,3,Raw,0,1006.364,594.926,37.531,0.2742
1345,3,Raw,1,817.049,626.706,50.691,0.1274
1346,0,Raw,0,581.044,587.832,37.025,0.1501
1346,1,Raw,0,1215.369,553.807,39.408,0.2300
1346,1,Raw,1,966.696,609.387,54.933,0.1205
1346,2,Raw,0,223.019,565.582,35.917,0.2948
1346,2,Raw,1,362.536,591.298,48.902,0.1199
1346,3,Raw,0,977.810,600.041,37.851,0.3231
1346,3,Raw,1,785.923,629.277,50.812,0.1130
1347,0,Raw,0,500.383,600.227,50.910,0.1015
1347,0,Raw,1,515.689,610.036,65.644,0.0519
1347,1,Raw,0,1219.637,561.920,38.749,0.2225
1347,1,Raw,1,969.511,615.152,55.446,0.0982
1347,2,Raw,0,221.912,575.916,33.608,0.0545
1347,2,Raw,1,171.396,559.900,35.929,0.2658
1347,2,Raw,2,318.397,587.144,49.220,0.1418
1347,3,Raw,0,743.686,616.910,30.536,0.0577
1347,3,Raw,1,930.149,606.558,37.903,0.3155
1347,3,Raw,2,744.174,634.108,51.308,0.1412
1348,0,Raw,0,463.531,583.515,35.037,0.2080
1348,1,Raw,0,933.924,632.027,34.627,0.0579
1348,1,Raw,1,1126.213,589.244,35.121,0.0622
1348,1,Raw,2,1195.150,566.546,39.024,0.2682
1348,1,Raw,3,944.975,617.928,53.645,0.1017
1348,2,Raw,0,150.369,552.489,35.464,0.2608
1348,2,Raw,1,276.947,570.285,50.396,0.1139
1348,3,Raw,0,662.675,647.566,32.413,0.0615
1348,3,Raw,1,874.982,607.240,37.970,0.3944
1348,3,Raw,2,670.888,632.983,50.963,0.1269
1349,0,Raw,0,421.716,590.713,35.919,0.2052
1349,0,Raw,1,373.115,587.445,49.377,0.1099
1349,1,Raw,0,1158.147,583.307,38.118,0.2541
1349,1,Raw,1,906.595,615.185,53.845,0.1071
1349,2,Raw,0,145.715,556.426,35.579,0.2661
1349,2,Raw,1,265.293,554.953,49.030,0.1235
1349,3,Raw,0,817.650,619.840,38.257,0.3424
1349,3,Raw,1,606.896,626.382,51.191,0.1257
1350,0,Raw,0,387.292,587.501,36.352,0.1194
1350,0,Raw,1,362.203,587.385,55.095,0.0985
1350,1,Raw,0,850.634,635.475,34.191,0.0636
1350,1,Raw,1,1047.345,606.773,35.083,0.0542
1350,1,Raw,2,1118.506,588.436,38.582,0.2383
1350,1,Raw,3,863.982,621.890,52.704,0.1189
1350,2,Raw,0,145.821,550.352,35.369,0.2349
1350,2,Raw,1,279.899,555.378,48.718,0.1104
1350,3,Raw,0,765.407,619.432,37.808,0.3196
1350,3,Raw,1,565.180,628.081,51.368,0.1469
1351,0,Raw,0,402.052,596.855,31.655,0.0775
1351,0,Raw,1,386.528,594.249,48.363,0.1482
1351,1,Raw,0,1062.149,593.930,38.859,0.2237
1351,1,Raw,1,805.407,634.465,54.258,0.0879
1351,2,Raw,0,176.830,551.293,35.865,0.2815
1351,2,Raw,1,338.508,568.992,47.864,0.1085
1351,3,Raw,0,720.332,620.079,37.228,0.2678
1351,3,Raw,1,546.628,636.381,51.679,0.1040
1352,0,Raw,0,409.815,588.715,34.582,0.1570
1352,0,Raw,1,443.476,591.733,52.638,0.0797
1352,1,Raw,0,743.312,614.796,34.317,0.0670
1352,1,Raw,1,991.674,602.500,38.836,0.2138
1352,1,Raw,2,737.861,633.790,53.164,0.0932
1352,2,Raw,0,242.515,559.548,35.879,0.2352
1352,2,Raw,1,426.042,573.447,47.410,0.0885
1352,3,Raw,0,694.856,622.824,37.962,0.2731
1352,3,Raw,1,542.172,631.023,50.148,0.0855
1353,0,Raw,0,474.942,588.258,34.383,0.1020
1353,0,Raw,1,493.208,592.229,52.385,0.1269
1353,1,Raw,0,691.647,613.314,33.915,0.0858
1353,1,Raw,1,939.326,600.659,38.696,0.2240
1353,1,Raw,2,687.149,632.541,52.727,0.0903
1353,2,Raw,0,320.706,566.902,35.457,0.2271
1353,2,Raw,1,495.674,580.133,47.318,0.1180
1353,3,Raw,0,707.171,617.823,37.527,0.2566
1353,3,Raw,1,548.821,627.957,51.784,0.0925
1354,0,Raw,0,518.924,583.949,48.655,0.1658
1354,1,Raw,0,897.827,606.216,38.497,0.2201
1354,1,Raw,1,644.339,625.894,54.814,0.1010
1354,2,Raw,0,379.924,577.205,35.575,0.2723
1354,2,Raw,1,535.200,574.623,49.023,0.1408
1354,3,Raw,0,709.853,621.099,37.973,0.2033
1354,3,Raw,1,531.998,617.046,51.235,0.0836
1355,0,Raw,0,533.375,600.666,35.744,0.0860
1355,0,Raw,1,542.638,570.567,48.824,0.1350
1355,1,Raw,0,853.267,617.751,38.622,0.1935
1355,1,Raw,1,598.214,614.829,53.649,0.0822
1355,2,Raw,0,415.224,588.026,35.391,0.2648
1355,2,Raw,1,582.938,565.778,48.356,0.1329
1355,3,Raw,0,689.411,629.286,37.329,0.2263
1355,3,Raw,1,518.646,601.605,50.469,0.0829
1356,0,Raw,0,555.107,598.882,36.231,0.1392
1356,0,Raw,1,578.576,565.329,48.116,0.0912
1356,1,Raw,0,807.583,618.026,38.525,0.1954
1356,1,Raw,1,554.539,605.801,52.594,0.0691
1356,2,Raw,0,459.147,589.027,35.689,0.1888
1356,2,Raw,1,636.557,564.560,48.331,0.1268
1356,3,Raw,0,674.445,626.565,37.260,0.2030
1356,3,Raw,1,517.260,592.352,48.897,0.0673
1357,0,Raw,0,631.291,605.777,35.111,0.1098
1357,0,Raw,1,623.174,554.781,48.036,0.1572
1357,1,Raw,0,695.663,622.146,34.702,0.0507
1357,1,Raw,1,768.455,621.867,38.599,0.2200
1357,1,Raw,2,514.830,597.354,53.590,0.1309
1357,2,Raw,0,587.385,598.715,32.965,0.0566
1357,2,Raw,1,540.033,604.058,35.468,0.2358
1357,2,Raw,2,694.072,557.059,47.037,0.1254
1357,3,Raw,0,703.076,627.745,36.507,0.1806
1357,3,Raw,1,518.762,580.625,50.125,0.0550
1358,0,Raw,0,667.589,575.132,33.670,0.0633
1358,0,Raw,1,710.886,599.967,34.942,0.2283
1358,0,Raw,2,667.801,549.351,47.249,0.1163
1358,1,Raw,0,658.348,610.302,34.462,0.0561
1358,1,Raw,1,729.557,609.035,38.475,0.2111
1358,1,Raw,2,481.724,590.322,53.643,0.1000
1358,2,Raw,0,622.002,606.888,35.438,0.2304
1358,2,Raw,1,746.114,561.060,49.632,0.1238
1358,3,Raw,0,735.834,615.654,37.377,0.1828
1358,3,Raw,1,529.474,570.425,48.216,0.0849
1359,0,Raw,0,779.293,597.921,35.183,0.2609
1359,0,Raw,1,721.605,545.629,49.366,0.0952
1359,1,Raw,0,642.221,601.630,34.337,0.0752
1359,1,Raw,1,712.281,600.216,38.755,0.1827
1359,1,Raw,2,468.153,581.862,52.657,0.0945
1359,2,Raw,0,683.352,611.565,35.050,0.2374
1359,2,Raw,1,794.826,561.027,47.629,0.1169
1359,3,Raw,0,718.698,602.002,33.040,0.0501
1359,3,Raw,1,773.805,606.908,37.053,0.1763
1359,3,Raw,2,559.922,564.085,48.391,0.0698
1360,0,Raw,0,829.142,591.688,35.265,0.1982
1360,0,Raw,1,787.657,549.629,47.450,0.1373
1360,1,Raw,0,718.845,587.131,38.002,0.2080
1360,1,Raw,1,471.881,577.758,53.753,0.1046
1360,2,Raw,0,716.826,608.931,35.418,0.2450
1360,2,Raw,1,842.339,571.693,48.327,0.1260
1360,3,Raw,0,813.994,597.016,37.645,0.1876
1360,3,Raw,1,611.008,562.849,48.554,0.0904
1361,0,Raw,0,852.336,589.399,35.486,0.1192
1361,0,Raw,1,867.080,556.923,47.946,0.1033
1361,1,Raw,0,744.335,579.020,38.490,0.1993
1361,1,Raw,1,494.462,573.645,53.179,0.1204
1361,2,Raw,0,718.197,608.362,35.678,0.2522
1361,2,Raw,1,888.505,584.729,48.711,0.1299
1361,3,Raw,0,849.364,591.116,37.008,0.1745
1362,0,Raw,0,871.496,579.145,34.534,0.2023
1362,0,Raw,1,951.561,564.889,49.429,0.0954
1362,1,Raw,0,705.764,570.573,33.064,0.0768
1362,1,Raw,1,767.410,562.498,38.160,0.2101
1362,1,Raw,2,531.754,563.854,51.976,0.0841
1362,2,Raw,0,782.595,606.328,33.252,0.0645
1362,2,Raw,1,719.121,599.481,35.233,0.2311
1362,2,Raw,2,931.850,598.587,47.234,0.0997
1362,3,Raw,0,879.761,579.004,37.321,0.2286
1362,3,Raw,1,776.891,563.373,51.047,0.1008
1363,0,Raw,0,906.535,564.697,35.537,0.2442
1363,0,Raw,1,1029.694,565.688,47.377,0.1198
1363,1,Raw,0,779.703,541.759,38.608,0.2459
1363,1,Raw,1,567.784,551.455,50.647,0.0966
1363,2,Raw,0,802.045,599.892,32.985,0.0855
1363,2,Raw,1,736.914,586.854,35.875,0.2502
1363,2,Raw,2,961.068,607.588,49.197,0.1494
1363,3,Raw,0,915.987,560.912,35.884,0.1906
1363,3,Raw,1,855.637,556.346,51.143,0.0893
1364,0,Raw,0,962.423,576.219,35.638,0.2400
1364,0,Raw,1,1076.086,556.831,49.503,0.1123
1364,1,Raw,0,612.741,513.532,33.265,0.0566
1364,1,Raw,1,828.888,541.877,38.067,0.2382
1364,1,Raw,2,607.654,530.234,50.122,0.0881
1364,2,Raw,0,747.258,601.607,35.714,0.2726
1364,2,Raw,1,972.366,600.449,49.305,0.1156
1364,3,Raw,0,988.862,566.516,35.877,0.2064
1364,3,Raw,1,920.546,540.644,51.321,0.1027
1365,0,Raw,0,1032.362,583.282,35.380,0.2038
1365,0,Raw,1,1114.923,548.947,47.422,0.0991
1365,1,Raw,0,834.415,532.449,33.588,0.0625
1365,1,Raw,1,673.514,542.467,34.461,0.0677
1365,1,Raw,2,895.706,533.066,38.082,0.2270
1365,1,Raw,3,659.233,514.086,51.036,0.1040
1365,2,Raw,0,818.421,615.578,31.683,0.0606
1365,2,Raw,1,959.587,579.944,31.685,0.0620
1365,2,Raw,2,754.225,614.144,35.520,0.2645
1365,2,Raw,3,968.683,594.129,47.832,0.1239
1365,3,Raw,0,1085.330,565.315,37.088,0.2435
1365,3,Raw,1,976.957,528.662,49.945,0.0934
1366,0,Raw,0,1075.223,583.259,35.467,0.2216
1366,0,Raw,1,1153.607,545.541,47.667,0.0957
1366,1,Raw,0,907.403,518.501,32.216,0.0647
1366,1,Raw,1,746.502,526.711,34.043,0.0582
1366,1,Raw,2,968.899,519.606,37.664,0.2581
1366,1,Raw,3,854.093,497.490,38.000,0.0503
1366,1,Raw,4,731.308,498.335,51.714,0.1018
1366,2,Raw,0,942.358,577.893,31.152,0.0764
1366,2,Raw,1,802.850,614.929,32.569,0.0656
1366,2,Raw,2,739.867,615.912,35.977,0.3081
1366,2,Raw,3,952.570,592.242,47.878,0.1202
1366,3,Raw,0,1167.804,559.606,36.826,0.2459
1366,3,Raw,1,1056.139,521.105,49.556,0.1052
1367,0,Raw,0,1084.237,565.680,35.128,0.2199
1367,0,Raw,1,1185.660,552.604,49.040,0.0814
1367,1,Raw,0,989.525,494.509,32.223,0.0586
1367,1,Raw,1,1049.356,488.794,38.067,0.2449
1367,1,Raw,2,822.347,489.329,50.897,0.1115
1367,2,Raw,0,909.923,583.199,31.739,0.0711
1367,2,Raw,1,760.191,601.941,32.755,0.0724
1367,2,Raw,2,694.608,594.456,35.996,0.3534
1367,2,Raw,3,916.290,599.999,49.022,0.1291
1367,3,Raw,0,1231.879,538.447,37.002,0.2681
1367,3,Raw,1,1142.431,522.014,49.778,0.1015
1368,0,Raw,0,1060.638,548.161,35.960,0.3290
1368,0,Raw,1,1202.167,557.417,47.647,0.1300
1368,1,Raw,0,1064.816,475.424,33.403,0.0671
1368,1,Raw,1,934.995,506.414,35.055,0.0664
1368,1,Raw,2,1116.635,466.124,37.886,0.2599
1368,1,Raw,3,913.701,481.946,50.892,0.1070
1368,2,Raw,0,700.899,588.472,31.823,0.0707
1368,2,Raw,1,851.481,625.869,33.641,0.0503
1368,2,Raw,2,635.571,573.345,36.538,0.2748
1368,2,Raw,3,867.195,602.617,49.685,0.1445
1369,0,Raw,0,998.947,566.681,35.472,0.3139
1369,0,Raw,1,1177.212,560.810,48.690,0.1384
1369,1,Raw,0,999.078,506.972,35.465,0.0801
1369,1,Raw,1,1148.843,487.297,37.842,0.2497
1369,1,Raw,2,976.919,479.760,48.303,0.1106
1369,2,Raw,0,635.289,595.171,32.125,0.0666
1369,2,Raw,1,793.620,624.643,34.688,0.0510
1369,2,Raw,2,684.157,581.700,35.965,0.0515
1369,2,Raw,3,570.545,584.431,36.940,0.3286
1369,2,Raw,4,804.073,602.277,49.821,0.1869
1369,3,Raw,0,1238.203,546.211,37.399,0.0542
1370,0,Raw,0,924.593,570.087,35.873,0.3136
1370,0,Raw,1,1115.539,576.882,49.033,0.1197
1370,1,Raw,0,1152.036,500.793,37.831,0.2396
1370,1,Raw,1,1000.003,502.540,51.483,0.1101
1370,2,Raw,0,740.390,595.013,31.935,0.0632
1370,2,Raw,1,577.256,595.984,32.268,0.0505
1370,2,Raw,2,511.775,581.444,36.141,0.2460
1370,2,Raw,3,744.243,612.093,50.550,0.1444
1370,3,Raw,0,1183.784,552.724,36.292,0.1306
1371,0,Raw,0,837.409,578.247,35.464,0.3270
1371,0,Raw,1,1029.368,592.137,47.817,0.1320
1371,1,Raw,0,1127.063,524.050,37.405,0.2300
1371,1,Raw,1,975.047,531.943,52.323,0.0876
1371,2,Raw,0,526.284,599.862,32.522,0.0507
1371,2,Raw,1,466.270,582.880,36.591,0.2449
1371,2,Raw,2,696.620,619.583,49.855,0.1408
1371,3,Raw,0,1101.978,570.281,36.395,0.1230
1372,0,Raw,0,756.595,593.162,35.273,0.2919
1372,0,Raw,1,929.983,597.369,49.329,0.1538
1372,1,Raw,0,1094.579,552.419,37.725,0.2109
1372,1,Raw,1,917.783,553.812,49.386,0.0916
1372,2,Raw,0,493.670,606.344,31.815,0.0560
1372,2,Raw,1,427.495,591.482,35.506,0.2481
1372,2,Raw,2,662.936,617.319,49.940,0.1392
1372,3,Raw,0,1028.657,586.890,51.426,0.0920
1373,0,Raw,0,678.204,594.648,35.452,0.3031
1373,0,Raw,1,846.164,604.722,48.900,0.1183
1373,1,Raw,0,1039.542,570.324,37.896,0.1609
1373,1,Raw,1,861.247,579.629,51.442,0.0745
1373,2,Raw,0,650.604,629.185,32.886,0.0725
1373,2,Raw,1,404.335,587.113,35.478,0.2458
1373,2,Raw,2,639.692,618.266,48.596,0.1359
1373,3,Raw,0,927.360,603.348,50.609,0.0991
1374,0,Raw,0,601.032,592.002,35.157,0.3346
1374,0,Raw,1,782.930,607.760,46.784,0.1312
1374,1,Raw,0,966.651,586.423,38.036,0.2119
1374,1,Raw,1,800.858,598.376,52.887,0.0665
1374,2,Raw,0,458.841,599.251,32.485,0.0527
1374,2,Raw,1,396.006,581.262,35.498,0.2365
1374,2,Raw,2,628.234,617.654,48.889,0.0915
1374,3,Raw,0,834.968,614.232,52.885,0.1071
1375,0,Raw,0,590.348,593.513,32.949,0.0663
1375,0,Raw,1,531.912,577.974,34.826,0.2244
1375,0,Raw,2,731.220,605.820,47.609,0.1034
1375,1,Raw,0,864.263,592.734,38.866,0.2127
1375,1,Raw,1,728.226,613.709,50.341,0.0993
1375,2,Raw,0,469.733,586.171,32.729,0.0511
1375,2,Raw,1,409.656,564.165,35.840,0.2017
1375,2,Raw,2,634.609,615.877,48.074,0.1023
1375,3,Raw,0,695.792,603.935,36.623,0.1456
1375,3,Raw,1,752.560,620.455,49.822,0.0575
1376,0,Raw,0,544.445,586.853,32.720,0.0580
1376,0,Raw,1,484.262,573.615,35.650,0.2530
1376,0,Raw,2,694.508,593.264,47.570,0.0816
1376,1,Raw,0,762.693,605.324,38.661,0.2340
1376,1,Raw,1,652.095,614.317,52.221,0.1274
1376,2,Raw,0,436.964,558.745,35.456,0.2351
1376,2,Raw,1,657.694,600.824,48.304,0.1112
1376,3,Raw,0,589.395,606.951,37.322,0.1542
1376,3,Raw,1,671.003,611.783,49.890,0.0710
1377,0,Raw,0,531.629,587.062,32.581,0.0502
1377,0,Raw,1,472.287,583.562,35.530,0.2534
1377,0,Raw,2,674.229,569.855,48.261,0.0867
1377,1,Raw,0,707.114,623.140,38.550,0.2315
1377,1,Raw,1,572.179,598.460,48.509,0.0872
1377,2,Raw,0,523.721,579.879,32.080,0.0564
1377,2,Raw,1,462.419,568.698,35.159,0.2173
1377,2,Raw,2,691.421,578.143,47.771,0.1144
1377,3,Raw,0,543.074,619.770,38.040,0.1841
1377,3,Raw,1,603.017,590.673,49.598,0.0574
1378,0,Raw,0,474.543,571.021,35.668,0.2491
1378,0,Raw,1,670.192,563.373,46.767,0.0756
1378,1,Raw,0,537.907,626.751,34.741,0.0551
1378,1,Raw,1,675.706,613.859,38.018,0.2408
1378,1,Raw,2,531.535,599.216,53.360,0.0837
1378,2,Raw,0,485.526,557.012,35.759,0.2036
1378,2,Raw,1,715.106,573.314,47.935,0.1052
1378,3,Raw,0,520.443,607.216,36.583,0.1341
1378,3,Raw,1,566.401,586.518,51.961,0.0543
1379,0,Raw,0,537.391,566.324,32.324,0.0696
1379,0,Raw,1,476.176,558.992,35.419,0.2345
1379,0,Raw,2,682.767,560.307,47.344,0.0918
1379,1,Raw,0,635.196,605.143,38.520,0.2784
1379,1,Raw,1,514.177,595.305,51.414,0.0975
1379,2,Raw,0,509.742,546.926,35.385,0.2155
1379,2,Raw,1,735.571,571.468,47.966,0.1002
1379,3,Raw,0,495.180,594.624,36.427,0.1637
1379,3,Raw,1,569.779,581.523,48.427,0.0574
1380,0,Raw,0,538.008,559.370,31.434,0.0770
1380,0,Raw,1,470.495,551.008,34.586,0.2442
1380,0,Raw,2,696.082,554.154,48.457,0.0885
1380,1,Raw,0,564.049,607.408,38.060,0.1760
1380,1,Raw,1,500.559,587.561,53.534,0.0572
1380,2,Raw,0,549.270,541.208,35.285,0.3211
1380,2,Raw,1,753.863,566.449,47.787,0.1399
1380,3,Raw,0,441.595,590.655,37.369,0.1797
1380,3,Raw,1,566.136,573.497,49.272,0.0975
1381,0,Raw,0,525.127,547.540,33.452,0.0523
1381,0,Raw,1,460.544,537.692,35.106,0.2388
1381,0,Raw,2,691.561,546.539,48.421,0.1174
1381,1,Raw,0,477.221,586.528,52.728,0.0873
1381,2,Raw,0,591.848,530.223,35.104,0.2776
1381,2,Raw,1,767.436,560.648,47.544,0.1089
1381,3,Raw,0,379.408,579.602,37.494,0.1730
1381,3,Raw,1,547.902,569.242,49.730,0.0941
1382,0,Raw,0,498.254,539.489,33.123,0.0520
1382,0,Raw,1,433.087,526.687,34.924,0.2261
1382,0,Raw,2,662.348,544.285,48.801,0.0958
1382,1,Raw,0,444.194,594.513,54.812,0.0631
1382,2,Raw,0,599.607,518.606,35.267,0.2300
1382,2,Raw,1,757.706,553.865,48.578,0.1326
1382,3,Raw,0,325.558,571.959,36.792,0.1939
1382,3,Raw,1,515.057,564.790,48.417,0.0741
1383,0,Raw,0,403.418,512.074,34.638,0.3217
1383,0,Raw,1,617.568,547.361,47.567,0.1485
1383,1,Raw,0,373.319,593.613,38.746,0.1758
1383,1,Raw,1,471.300,593.945,50.680,0.0816
1383,2,Raw,0,613.535,501.990,34.383,0.1706
1383,2,Raw,1,717.862,554.741,47.214,0.1385
1383,3,Raw,0,328.785,572.505,34.218,0.0565
1383,3,Raw,1,262.498,560.502,37.415,0.2216
